companyName,productName,description,maxPrice,Price_Category
"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",DUCTELMIN,"100 MG/ 5 ML SUS OR CT FR VD AMB X 30 ML",4.10,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",clonazepam,"0.5 MG COM CT BL AL PLAS TRANS X 20",4.10,Affordable
"BIOFARMA FARMACEUTICA LTDA",SALINDOR,"500MG/ML SOL ORAL 20ML",4.10,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",FELDANAX,"10 MG CAP GEL DURA CT 01 BL X 15",4.10,Affordable
"SANOFI-AVENTIS FARMACEUTICA LTDA","AAS PROTECT","100 MG COM REV CT BL AL/AL X 10",4.10,Affordable
"PHARLAB INDUSTRIA FARMACEUTICA S.A.",FARMOXICAM,"10MG CAP GEL CT BL INC X 15",4.09,Affordable
"LABORATORIO SANOBIOL LIMITADA","SOLUCAO FISIOLOGICA DE RINGER COM LACTATO DE SODIO","SOL INJ CX 12 FR 1000 ML",4.09,Affordable
"PHARMASCIENCE INDUSTRIA FARMACEUTICA EIRELI",ALBENDAL,"400 MG/10 ML SUS OR CT FR VD AMB X 10 ML",4.09,Affordable
"APOTEX DO BRASIL LTDA",NAPROXENO,"COMP. 250MG CX 1 BL X 15",4.09,Affordable
"GERMED FARMACEUTICA LTDA",DEXAMETASONA,"0.75 MG COM CT BL AL PLAS OPC X 20",4.09,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","LEITE DE MAGNESIA PHILLIPS","80.95 MG/ML SUS OR CX FR PLAS OPC X 120 ML",4.09,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","LEITE DE MAGNESIA PHILLIPS","85.5 MG/ML SUS OR CX FR PLAS OPC X 120 ML",4.09,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","SAL DE FRUTA ENO","PO EFEV 2 ENV AL POLIET X 5 G (LIMAO)",4.08,Affordable
"LABORATIL FARMACEUTICA LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CT FR VD AMB X 100 ML",4.08,Affordable
"GERMED FARMACEUTICA LTDA",HIDROCLOROTIAZIDA,"50 MG COM CT BL AL PLAS LEIT X 20",4.08,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","SAL DE FRUTA ENO","PO EFEV 2 ENV AL POLIET X 5 G (GUARANA)",4.08,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","SAL DE FRUTA ENO","PO EFEV 2 ENV AL POLIET X 5 G (ABACAXI)",4.08,Affordable
"H B FARMA LABORATORIOS LTDA","MICTRIN (HIDROCLOROTIAZIDA)","50 MG COM CT 2 BL AL PLAS INC X 10",4.08,Affordable
"UCI - FARMA INDUSTRIA FARMACEUTICA LTDA",CLOPSINA,"40 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML",4.08,Affordable
"ACCORD FARMACEUTICA LTDA",ARASID,"25 MG COM REV CT BL AL/AL X 10",4.08,Affordable
"GLAXOSMITHKLINE BRASIL LTDA",BARALGIN,"GOTAS 10ML",4.08,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PARACETAMOL,"CX 1 FR PLAS OPC GOT 15ML",4.08,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",GLIBENCLAMIDA,"5 MG COM CT BL AL PLAS TRANS X 15",4.08,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",AMINOFILINA,"200 MG COM CT BL AL PLAS PVDC 250/40 TRANS X 20",4.08,Affordable
"GLAXOSMITHKLINE BRASIL LTDA","SAL DE FRUTA ENO","PO EFEV 2 ENV AL POLIET X 5 G (CAMOMILA)",4.08,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",glimepirida,"1 MG COM CT BL AL PLAS TRANS X 10",4.07,Affordable
"THEODORO F SOBRAL & CIA LTDA",DIPIDOR,"500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",4.07,Affordable
"Perflora Industria Farmaceutica Ltda",GLIBEMIDA,"5 MG COM CT BL AL PLAS INC X 30",4.07,Affordable
"JP INDUSTRIA FARMACEUTICA S/A","AGUA PARA INJECAO","1000 ML AMP SOL INJ CX COM 10",4.07,Affordable
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.","COMPLEXO B","SOL ORAL FR C/20 ML",4.07,Affordable
"Briton Laboratories do Brasil Ltda",ATENOLOL,"25 MG COM REV CT 1 BL AL PLAS INC X 14",4.06,Affordable
"GERMED FARMACEUTICA LTDA",VELAMOX,"SOL 1G SOL INJ 1 FR/AMP+DIL",4.06,Affordable
"BALLDARASSI IND.E COM.DE PRODUTOS FARMACEUTICOS LTDA",PROVIDEX,"FR 10 ML",4.06,Affordable
"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA",ALBEZIN,"400 MG/10 ML SUS OR X 10 ML",4.05,Affordable
"BIO MACRO LABORATORIO FARMACEUTICO LTDA",HIDROSAN,"50 MG COM CT BL AL PLAS INC PVC X 20",4.05,Affordable
"ROYTON QUIMICA FARMACEUTICA LTDA",AEROTAMOL,"2 MG COM CT 2 BL AL PLAS INC X 10",4.05,Affordable
"DENTSPLY IND.COM. LTDA",BIOTOP,"POTE PLASTICO 12G",4.05,Affordable
"SANVAL COMERCIO E INDUSTRIA LTDA",ANATYL,"100 MG/ML SOL ORAL CT FR PLAS OPC GOT X 10 ML",4.05,Affordable
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",NEODIGOXIN,"CP 0.25MG (CX C/1 BL C/24)",4.05,Affordable
"LABORATORIO GLOBO LTDA","cetoconazol+dipropionato de betametasona","20 MG/G +0.64MG/G CREM DERM CT BG AL X 10G",4.05,Affordable
"FARMACE INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA","DIPIRONA SODICA","500 MG/ML SOL OR CT FR PLAST OPC GOT X 10 ML",4.04,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",PANVERM,"SUSP ORAL 100 MG/5ML FR X 30 ML",4.04,Affordable
"LABORATORIOS B. BRAUN S/A","SOLUCAO DE RINGER COM LACTATO","AMP 500 ML",4.04,Affordable
"LABORATORIO KINDER LTDA",DIABEN,"5 MG COM CT BL AL PLAS X 30",4.04,Affordable
"SEGMENTA FARMACEUTICA LTDA.","LABORIODINE TOPICO","IODOPOLIVIDONA 10% (SOLUCAO AQUOSA) FRASCO DE PLASTICO OPACO 100 ML",4.04,Affordable
"HIPOLABOR FARMACEUTICA LTDA",LAPRITEC,"5 MG COM CX BL AL PLAS AMB X 30",4.03,Affordable
"PHARMUS QUIMICA E FARMACEUTICA S/A",LUCITAN,"3 MG COM CT BL AL PLAS INC X 20",4.03,Affordable
"NOVARTIS BIOCIENCIAS S.A","CIBALENA A","200 MG + 150 MG + 50 MG COM BD PAP INV PLAS X 4 BL AL PLAS INC X 4",4.03,Affordable
"ABBOTT PRODUTOS PARA SAUDE LTDA.",VALIX,"10 MG COMP CT 2 BL AL PLAS INC X 10",4.03,Affordable
"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO","LIQ INJ CT FR PLAS TRANS X 100 ML",4.03,Affordable
"FARMACE INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CT FR PET AMB X 100 ML + COP",4.03,Affordable
"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA","DIPIRONA SODICA","500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",4.03,Affordable
"HIPOLABOR FARMACEUTICA LTDA",LAPRITEC,"10MG COM CX  BL AL PLAS AMB  X 30",4.02,Affordable
"HIPOLABOR FARMACEUTICA LTDA","SEDALOL COMPOSTO","CX C/20",4.02,Affordable
"H B FARMA LABORATORIOS LTDA",DIPIRAN,"500 MG/ML SOL ORAL GTS FR C/ 10 ML (DIPIRONA)",4.02,Affordable
"EMS S/A","SULFATO AMICACINA","500MG 2ML C/1",4.02,Affordable
"HALEX ISTAR INDUSTRIA FARMACEUTICA SA","CLORETO DE SODIO","FR 1000ML 0.9%",4.01,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",SINVAX,"10 MG COM REV CT BL AL PVDC TRANS X 10",4.01,Affordable
"MARIOL INDUSTRIAL LTDA","CLORIDRATO DE METOCLOPRAMIDA","4 MG/ML SOL OR CT FRAS PLAS OPC GOT X 10 ML",4.01,Affordable
"JANSSEN-CILAG FARMACEUTICA LTDA",MAXIFEN,"40 MG/ML SUS OR CT FR PLAS TRANS X 15 ML C/ SER DOS SABOR FRUTAS",4.01,Affordable
"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",GENTAMICIL,"20 MG/ML SOL INJ CX 2 AMP VD INC X 1 ML",4.00,Affordable
"LABORATORIO SIMOES LTDA.","ELIXIR 914","SOL OR CT FR VD AMB X 150 ML",4.00,Affordable
"VAROS IND.E COM.DE PRODUTOS FARMACEUTICOS LTDA.","VAN ROOSMALEN","PO ORAL FR 30 G",4.00,Affordable
"ROYTON QUIMICA FARMACEUTICA LTDA",LINCOPLAX,"300 MG - INJ. CX. C/ 1 AMP",4.00,Affordable
"PRATI DONADUZZI & CIA LTDA","DIPIRONA SODICA","500MG/ML SOL OR CT FR PLAS OPC GOT X 10ML",3.99,Affordable
"DM INDUSTRIA FARMACEUTICA LTDA",MIRADOR,"500MG COM CT BL AL PLAS INC X 12",3.99,Affordable
"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",PARACETAMOL,"200MG/ML CX C/ 1 FR X 15ML",3.99,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.","DICLOFENACO SODICO","CX 5 AMP 3ML",3.99,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PLAMIDA,"10MG CX 20 COMP",3.99,Affordable
"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40 MG/ML + 08 MG/ML SUS OR CT 01 FR PLAS OPC X 60 ML + COP 15 ML",3.98,Affordable
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",ARIFENICOL,"1000 MG PO INJ CX C/ 1 FA + DIL",3.98,Affordable
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",ARIFENICOL,"1.000 MG PO LIOF INJ CT FA VD INC + DIL AMP PLAS X 5 ML",3.98,Affordable
"aster produtos medicos ltda",GLICOFISIOLOGICA,"FR 1000 ML",3.98,Affordable
"ROYTON QUIMICA FARMACEUTICA LTDA",GLIBEXIL,"5 MG COM CT 3 BL AL PLAS INC X 10",3.98,Affordable
"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",NEOVLAR,"0.25 MG + 0.05 MG/DRG CT BL CALENDARIO AL PLAS INC X 21",3.97,Affordable
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNITIDAZIN,"3% SOL OR CT FR VD AMB X 10 ML + DOSADOR",3.97,Affordable
"GREENPHARMA QUIMICA E FARMACEUTICA LTDA",PRAMIL,"0.4% SOL OR CX  FR PLAS OPC GOT X 10 ML",3.97,Affordable
"SANOFI MEDLEY FARMACEUTICA LTDA.",CLONAZEPAM,"0.5 MG COM CT BL AL PLAS INC X 20",3.97,Affordable
"CASA GRANADO LABORATORIOS~ FARMACIAS E DROGARIAS S/A","VASELINA PURA","BIS CT POM X 30 G",3.97,Affordable
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFILIN,"240 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.97,Affordable
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","NEO FURASIL","CP 200MG (CX C/1 BL C/14)",3.97,Affordable
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA","NEO FURASIL","SUS 50MG/5ML (CX C/1FRVD C/70ML)",3.97,Affordable
"LABORATORIO FARMACEUTICO ELOFAR LTDA",METICONE,"FR C/10 ML GOTAS",3.97,Affordable
"Ache Laboratorios Farmaceuticos S.A",MIRTAX,"5 MG COM REV CT BL AL PLAS INC X 4",3.97,Affordable
"Companhia Brasileira de Antibioticos-Cibran",AMPLITOR,"1 G INJ CX 1 FR AMP + DIL.",3.96,Affordable
"BEKER PRODUTOS FARMACO HOSPITALARES LTDA",GLICERINA,"VOLUME DE 500ML",3.96,Affordable
"LABORATORIO SANOBIOL LIMITADA",GLICEROL,"12% ENEMA CX 40 FR 250 ML",3.96,Affordable
"JP INDUSTRIA FARMACEUTICA S/A",FISIOLOG,"0.9% 250 ML BOLSA SOL INJ CX COM 30",3.95,Affordable
"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",DUCTOGERON,"25 MG COM CT  BL AL PLAS INC X 30",3.95,Affordable
"RANBAXY FARMACEUTICA LTDA",CLONAZEPAM,"0.5 MG COM CT BL AL PLAS INC X 20",3.95,Affordable
"HIPOLABOR FARMACEUTICA LTDA","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED",3.95,Affordable
"LABORATORIO MADREVITA LTDA","ALCOOL IODADO","20G/100ML SOL TOP FR X 100ML",3.95,Affordable
"LABORATORIOS PRIMA LTDA",MALVONA,"BLISTER COM 12 PASTILHAS",3.95,Affordable
"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",VERMOPLEX,"100 MG COM CT BL X 6",3.95,Affordable
"ZAMBON LABORATORIOS FARMACEUTICOS LTDA.",Spidufen,"770 MG COM REV CT BL AL AL X 12",3.95,Affordable
"OPEM REPRESENTACAO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA",NOREPINE,"8 MG SOL INJ CX AMP VD AMB X 4 ML",3.94,Affordable
"LABORATORIO SANOBIOL LIMITADA","SOLUCAO GLICOFISIOLOGICA SANOBIOL","SOL INJ CX 12 FR 1000 ML",3.94,Affordable
"ATIVUS FARMACEUTICA LTDA",INFLAX,"10 MG / ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.93,Affordable
"EUROFARMA LABORATORIOS S.A.",TENOCAM,"FR + DIL X 2 ML 20 MG",3.93,Affordable
"EUROFARMA LABORATORIOS S.A.","ANGINO RUB","UNGUENTO LATA C/ 9G",3.93,Affordable
"VITAMEDIC INDUSTRIA FARMACEUTICA LTDA",DIGOXAN,"CX C/ 01 BL C/ 24 COMP",3.93,Affordable
"LABORATORIOS OSORIO DE MORAES LTDA",ENZILOM,"10.0 MG COMP CT C/ BL C/ 20 COMP",3.92,Affordable
"EMS S/A","CLORIDRATO DE PROPRANOLOL","40MG X 30 COMP",3.92,Affordable
"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",FLUCCIL,"COMP 10 MG (CX C/1 BL C/20)",3.92,Affordable
"LABORIS FARMACEUTICA LTDA",FLUXILASE,"150 MG CAP CT BL AL PLAS INC X 2",3.92,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",DEXASON,"COMP 0.75 MG CX C / 20",3.92,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",CARBITAL,"SOL ORAL 4% C/ 1",3.92,Affordable
"BIOSINTETICA FARMACEUTICA LTDA",FISIOLOGICO,"0.9% SOL INJ BOLSA PLAS TRANS X 250 ML",3.92,Affordable
"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A",ANTIGERON,"25 MG COMP CT 2 BL AL PLAST INC X 15",3.91,Affordable
"LABORATORIO KINDER LTDA",FLANAKIN,"15 MG/ML SUS OR CT FR PLAS OPC X 10 ML",3.91,Affordable
"Laboratorios Bago do Brasil S/A",TIORFAN,"30 MG PO  CT 02 SACH AL/PE X 3 G",3.91,Affordable
"PRODUTOS FARMACEUTICOS GUNTHER DO BRASIL LTDA",SEDALENE,"500 MG+30 MG+30 MG+2.0 MG SUP RET CT ENV AL POLIET X 2",3.90,Affordable
"BIOLAB SANUS FARMACEUTICA LTDA",LEVOTROID,"12.5 MCG COM CT 2 BL AL PLAS AMB X 15",3.90,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",AMINOFILINA,"200 MG COM CT BL AL PVC X 20",3.90,Affordable
"ZAMBON LABORATORIOS FARMACEUTICOS LTDA.",PROCAMIDE,"300MG COMP 5 ST X 4 (20COMP)",3.90,Affordable
"LABORATORIO INDUSTRIAL FARMACEUTICO ROCHA LTDA.",ALGIREN,"50 MG COM CX 2 ENV KRAFT X 10",3.90,Affordable
"HEARST LABORATORIOS DO BRASIL LTDA",ACETYLEN,"FR C/15ML PARACETAMOL 200MG",3.90,Affordable
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A",UNIFILIN,"100 MG COM CT BL AL PLAS INC X 20",3.90,Affordable
"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA",CARDBLOC,"40 MG COM CT BL AL PLAS AMB X 30",3.90,Affordable
"RANBAXY FARMACEUTICA LTDA",LISINOPRIL,"5 MG COMP C/ 1 BL X 10",3.90,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",AMINOFILINA,"200 MG COM CT BL AL PLAS PVDC 250/120 TRANS X 20",3.90,Affordable
"EMS S/A",BETAMETASONA,"0.5MG/ML SOL ORAL GTS FR C/ 15ML",3.89,Affordable
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",AROVIT,"50000 UI DRG BL C/30",3.89,Affordable
"LABORATORIO FARMACEUTICO ELOFAR LTDA",ESPASMOFIN,"FR C/ 10 ML",3.89,Affordable
"LABORATORIOS B. BRAUN S/A","B. BRAUN SOLUCAO DE RINGER No 3","AMP 500 ML",3.89,Affordable
"HIPOLABOR FARMACEUTICA LTDA",LIDOL,"2% GELEIA 30GR",3.89,Affordable
"BALLDARASSI IND.E COM.DE PRODUTOS FARMACEUTICOS LTDA",BALDAFLAM,"15 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.89,Affordable
"UNIAO QUIMICA FARMACEUTICA NACIONAL S/A","SULFATO DE SALBUTAMOL","0.4 MG/ML XPE CT FR VD AMB X 100 ML",3.89,Affordable
"EUROFARMA LABORATORIOS S.A.",LEVOGEN,"0.150 MG + 0.030 MG COM REV CT BL AL PLAS INC X 21",3.88,Affordable
"Ache Laboratorios Farmaceuticos S.A",LEVOID,"38 MCG COM CT BL AL AL X 15",3.88,Affordable
"GEOLAB INDUSTRIA FARMACEUTICA S/A",glimepirida,"2 MG COM CT BL AL PLAS TRANS X 5",3.88,Affordable
"EUROFARMA LABORATORIOS S.A.",BETAMETASONA,"CT C/ 20 COMP 0.5MG",3.88,Affordable
"FRESENIUS KABI BRASIL LTDA","SOLUCAO DE CLORETO DE SODIO","1000 ML 0.9%",3.87,Affordable
"BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA.",FEBRALGIN,"200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML",3.87,Affordable
"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA",PROPANOLON,"80 MG COM CT BL AL PLAS INC X 20",3.87,Affordable
"PRATI DONADUZZI & CIA LTDA","SULFATO DE NEOMICINA","3.5 MG/G POM DERM CT BG AL X 10 G",3.87,Affordable
"NOVARTIS BIOCIENCIAS S.A",HIGROTON,"12.5 MG COM CT BL AL PLAST INC X 14",3.87,Affordable
"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO","LIQ INJ CT FR PLAS TRANS X 250 ML",3.86,Affordable
"MANTECORP INDUSTRIA QUIMICA E FARMACEUTICA S.A.","CORISTINA SORO ESTERIL","6.5 MG/ML SOL NAS CT FR PLAS OPC SPR X 30 ML",3.86,Affordable
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA",CILINON,"1000 MG CX C/ 1 FA + DIL",3.86,Affordable
"EMS S/A","CETOCONAZOL + DIPROPIONATO DE BETAMETASONA","20 MG/G + 0.5 MG/G CREM DERM CT BG AL X 10 G",3.86,Affordable
"PHARMACIA BRASIL LTDA",PROVERA,"2.5 MG - CARTUCHO COM 14 COMPRIMIDOS",3.86,Affordable
"LABORATORIO INDUSTRIAL FARMACEUTICO LIFAR LTDA","ANTIMICOTICO LIFAR","100 ML",3.86,Affordable
"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA",PRED-GRAN,"5 MG COM CT BL AL AL X 10",3.86,Affordable
"GLAXOSMITHKLINE BRASIL LTDA",CATAFLAMPRO,"25 MG COM REV CT BL AL PLAS INC X 4",3.85,Affordable
"GLAXOSMITHKLINE BRASIL LTDA",AEROLIN,"2 MG COM CT BL AL/AL X 20",3.85,Affordable
"LABORATORIO GLOBO LTDA","cloridrato de loperamida","2 MG COM CT BL AL PLAS INC X 12",3.85,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A","CLORIDRATO DE METOCLOPRAMIDA","4 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.85,Affordable
"PROCTER & GAMBLE DO BRASIL LTDA",HIPOGLOS,"POM DERM CT TB PLAS X 25 G",3.85,Affordable
"EUROFARMA LABORATORIOS S.A.",BETAMETASONA,"CT C/ FR 15ML GOTAS 0.5MG/ML (G)",3.85,Affordable
"ERIOCHEM ZENITEC LTDA - ME",RINOGOTAS,"0.5MG/ML + 0.1MG/ML + 9.0 MG/ML SOL NASAL FR PLAS",3.85,Affordable
"H B FARMA LABORATORIOS LTDA",DIGIX,"0.25MG COMP CX C/ 24",3.85,Affordable
"H B FARMA LABORATORIOS LTDA","DIGIXINA (DIGOXINA)","0.25 MG COMP CX C/ 24",3.85,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PROCICLINA,"BISN 3.5G POMADA OFT",3.85,Affordable
"LABORATORIO KINDER LTDA",KINDELMIN,"100MG/5ML SUSP CX C/1 FR C/30ML",3.85,Affordable
"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",PRADINOLOL,"40 MG COM CT 4 BL AL PLAS INC X 10",3.84,Affordable
"EMS SIGMA PHARMA LTDA",ALBENDAZOL,"40 MG/ML SUS OR CT FR VD AMB X 10 ML + CP MED",3.84,Affordable
"SANOFI-AVENTIS FARMACEUTICA LTDA",FENOBARBITAL,"100 MG COM CT BL AL PLAS INC X 20",3.84,Affordable
"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA","CITRATO DE SILDENAFILA","50 MG COM CT BL AL PLAS INC X 1",3.84,Affordable
"LABORATORIO GLOBO LTDA",ACETITOL,"200 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML",3.84,Affordable
"aster produtos medicos ltda",GLICOSE,"5% FR 1000 ML",3.83,Affordable
"Hypera S.A.",KALLOPLAST,"240 MG/G ADES EST X 4",3.83,Affordable
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",AMINOFILINA,"200 MG COM CT BL AL PLAS INC X 20",3.83,Affordable
"CHIESI FARMACEUTICA LTDA",AEROJET,"4 MG COM CT 2 BL AL PLAS INC X 10",3.83,Affordable
"LABORATORIO KINDER LTDA",FLANAKIN,"75MG/3ML INJ CX C/3 AMP C/3ML",3.83,Affordable
"PHARMACIA BRASIL LTDA",FARLUTAL,"2.5 MG - 14 COMP.",3.82,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",PRODOXIDIL,"20MG CX 10 CAPS",3.82,Affordable
"MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.",DIPIRONA,"500 MG/ML SOL OR CT FR PLAS GOT AMB X 10 ML",3.82,Affordable
"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A",EUCIL,"4 MG/ML SOL OR PED CT FR VD AMB X 10 ML + CGT",3.82,Affordable
"Quimifar Ltda.",SALBULIM,"2 MG/5ML XPE CT FR VD AMB X 100 ML",3.82,Affordable
"ROYTON QUIMICA FARMACEUTICA LTDA",ALBENDROX,"400 MG COM CT BL AL PLAS INC X 1",3.82,Affordable
"APOTEX DO BRASIL LTDA",LORAZEPAM,"1 MG COM CT BL AL PLAS INC X 20",3.81,Affordable
"LASA INDUSTRIA FARMACEUTICA LTDA.",ANFEBRIL,"500 MG/ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.81,Affordable
"LABORATORIOS GEMBALLA LTDA",NEOGECIM,"POM. TP. CX. BISN. 20GR",3.81,Affordable
"EMS S/A",BACTOMICIN,"IM/IV 500MG 2ML C/ 1",3.81,Affordable
"EMS S/A",BACTOMICIN,"IM/IV 500MG C/ 1 HOSP",3.81,Affordable
"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A.",SYNALAR,"CREME BISNAGA 15G",3.81,Affordable
"LABORATORIO FARMACEUTICO ELOFAR LTDA",ENDOSALIL,"FR C/ 10ML",3.81,Affordable
"PRODOTTI LABORATORIO FARMACEUTICO LTDA.",FURESIN,"CX 20 COMP",3.81,Affordable
"FRESENIUS KABI BRASIL LTDA","AGUA PARA INJECAO","SOL INJ CX FR PLAS TRANS X 1000 ML",3.80,Affordable
"LABORATORIO MUSA LTDA","OLEO DE RICINO AROMATICO","FRASCO DE PLASTICO COM 50ML",3.80,Affordable
"PRATI DONADUZZI & CIA LTDA","DIPIRONA SODICA","1000 MG COM CT BL AL PLAS TRANS X 4",3.80,Affordable
"NEOLATINA COMERCIO E INDUSTRIA FARMACEUTICA S.A",AURIDONAL,"OTOLOGICO 6MG/ML (FR C/10ML)",3.80,Affordable
"TAKEDA PHARMA LTDA.",PANFUGAN,"SUS SABOR ABACAXI FR C/ 40 ML",3.80,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",ANDROCORTIL,"100 MG PO LIOF INJ CT FA VD INC + AMP DIL POLIET INC X 2 ML (EMB HOSP)",3.80,Affordable
"JP INDUSTRIA FARMACEUTICA S/A","CLORETO DE SODIO","AMP SOL INJ CX COM 20",3.79,Affordable
"MANTECORP INDUSTRIA QUIMICA E FARMACEUTICA S.A.",OCTELMIN,"COMP BL C/12",3.79,Affordable
"APOTEX DO BRASIL LTDA",ALPRAZOLAM,"COMP. 0.25MG FR PLASTICO X 20",3.79,Affordable
"Sociedade Farmaceutica Henfer Ltda","BROMETO DE N-BUTIL ESCOPOLAMINA + DIP.","SUS VD 50 ML",3.79,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A","DIPIRONA SODICA","500 MG/ML SOL OR CT FR VD AMB GOT X 10 ML",3.79,Affordable
"MARIOL INDUSTRIAL LTDA","DIPIRONA SODICA","500 MG COM CT BL AL PLAS INC X 10 (EMB FRAC)",3.78,Affordable
"FARMACE INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA",Paracetamol,"200MG/ ML SOL OR CT FR PLAS OPC GOT X 10 ML",3.78,Affordable
"GERMED FARMACEUTICA LTDA",MEBENDAZOL,"20 MG/ML SUS OR CT FR VD AMB X 30 ML + CP MED",3.78,Affordable
"SANOFI MEDLEY FARMACEUTICA LTDA.",GLIBENCLAMIDA,"5 MG COM CT BL AL PLAS INC X 15",3.78,Affordable
"LABORATORIO TEUTO BRASILEIRO S/A",ANTITENSIN,"80 MG COM CT BL AL PLAS AMB X 20",3.77,Affordable
"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",ASMAPEN,"100 MG COM CT BL AL PLAS INC X 20",3.77,Affordable
"THEODORO F SOBRAL & CIA LTDA","XAROPE SANTO ANTONIO","10 MG/ML XPE CT FR VD AMB X 100 ML",3.77,Affordable
"PHARMUS QUIMICA E FARMACEUTICA S/A",ADCOR,"10 MG COM RET CT BL AL PLAS AMB X 20",3.77,Affordable
"LABORATORIOS GEMBALLA LTDA",EMETROL,"4MG INF. CX. FR. GTS. 10ML",3.77,Affordable
"GLAXOSMITHKLINE BRASIL LTDA",ESPECTRIN,"SUSPENSAO ORAL 50ML",3.77,Affordable
