medicineID,companyName,productName,description,substanceName,producttype,taxCriteria,hospitalexclusive,governmentdiscount,taxImunity,maxPrice
41814,"SANOFI MEDLEY FARMACEUTICA LTDA.",Clonazepam,"0.5 MG COM CT BL AL PLAS OPC X 60",clonazepam,Generic,I,N,N,N,12.79
41815,"SANOFI MEDLEY FARMACEUTICA LTDA.",Clonazepam,"2 MG COM CT BL AL PLAS OPC X 20",clonazepam,Generic,I,N,N,N,7.45
41816,"SANOFI MEDLEY FARMACEUTICA LTDA.",Clonazepam,"2 MG COM CT BL AL PLAS OPC X 30",clonazepam,Generic,I,N,N,N,11.25
41817,"SANOFI MEDLEY FARMACEUTICA LTDA.",Clonazepam,"2 MG COM CT BL AL PLAS OPC X 60",clonazepam,Generic,I,N,N,N,22.44
41822,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"5 MG COM REV CT BL AL PLAS TRANS X 7",tadalafila,Generic,I,N,N,N,47.59
41823,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"5 MG COM REV CT BL AL PLAS TRANS X 14",tadalafila,Generic,I,N,N,N,95.17
41824,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"5 MG COM REV CT BL AL PLAS TRANS X 15",tadalafila,Generic,I,N,N,N,101.96
41825,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"5 MG COM REV CT BL AL PLAS TRANS X 28",tadalafila,Generic,I,N,N,N,190.32
41826,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"5 MG COM REV CT BL AL PLAS TRANS X 30",tadalafila,Generic,I,N,N,N,88.33
41827,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 1",tadalafila,Generic,I,N,N,N,14.90
41828,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 2",tadalafila,Generic,I,N,N,N,25.23
41829,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 4",tadalafila,Generic,I,N,N,N,50.36
41830,"SANOFI MEDLEY FARMACEUTICA LTDA.",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 8",tadalafila,Generic,I,N,N,N,217.52
41831,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE DORZOLAMIDA","20 MG / ML SOL OFT CT FR PLAS OPC GOT X 5 ML","cloridrato de dorzolamida",Generic,I,N,S,N,40.26
41856,"EMS S/A",pantoprazol,"20 MG COM REV CT BL AL AL X 14","pantoprazol sodico sesqui-hidratado",Generic,I,N,N,N,29.54
41857,"EMS S/A",pantoprazol,"20 MG COM REV CT BL AL AL X 28","pantoprazol sodico sesqui-hidratado",Generic,I,N,N,N,56.52
41858,"EMS S/A","CLORIDRATO DE CLOMIPRAMINA","25 MG COM REV CT BL AL PLAS LEIT X 20","cloridrato de clomipramina",Generic,I,N,N,N,19.83
41910,"EUROFARMA LABORATORIOS S.A.","Molieri 20","3 MG + 0.02 MG COM REV CT BL CALEND AL PLAS TRANS X 24",etinilestradiol|drospirenona,Similar,II,N,N,N,36.88
41911,"EUROFARMA LABORATORIOS S.A.","Molieri 20","3 MG + 0.02 MG COM REV CT BL CALEND AL PLAS TRANS X 72",etinilestradiol|drospirenona,Similar,II,N,N,N,95.88
41967,"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE FLUOXETINA","20 MG CAP GEL DURA CT BL AL PLAS OPC X 30","cloridrato de fluoxetina",Generic,I,N,N,N,44.66
41981,"ELI LILLY DO BRASIL LTDA",tadalafila,"20 MG COM REV CT BL AL PLAS INC X 2",tadalafila,Generic,I,N,N,N,54.36
41982,"ELI LILLY DO BRASIL LTDA",tadalafila,"20 MG COM REV CT  BL AL PLAS INC X 4",tadalafila,Generic,I,N,N,N,108.74
41983,"ELI LILLY DO BRASIL LTDA",tadalafila,"20 MG COM REV CT BL AL PLAS INC X 8",tadalafila,Generic,I,N,N,N,217.51
41984,"ELI LILLY DO BRASIL LTDA",tadalafila,"20 MG COM REV CT BL AL PLAS INC X 1",tadalafila,Generic,I,N,N,N,27.18
41985,"ELI LILLY DO BRASIL LTDA",tadalafila,"20 MG COM REV CT BL AL PLAS INC X 12",tadalafila,Generic,I,N,N,N,326.22
41986,"ELI LILLY DO BRASIL LTDA",tadalafila,"5 MG COM REV CT BL AL PLAS INC X 7",tadalafila,Generic,I,N,N,N,47.58
41987,"ELI LILLY DO BRASIL LTDA",tadalafila,"5 MG COM REV CT BL AL PLAS INC X 14",tadalafila,Generic,I,N,N,N,95.16
41988,"ELI LILLY DO BRASIL LTDA",tadalafila,"5 MG COM REV CT BL AL PLAS INC X 15",tadalafila,Generic,I,N,N,N,101.95
41989,"ELI LILLY DO BRASIL LTDA",tadalafila,"5 MG COM REV CT BL AL PLAS INC X 28",tadalafila,Generic,I,N,N,N,190.30
41990,"ELI LILLY DO BRASIL LTDA",tadalafila,"5 MG COM REV CT BL AL PLAS INC X 30",tadalafila,Generic,I,N,N,N,203.89
42009,"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA",ALPRAZOLAM,"0.5 MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,15.97
42010,"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA",ALPRAZOLAM,"1.0 MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,28.72
42011,"LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA",ALPRAZOLAM,"2.0 MG COM CT BL AL PLAS INC X 30",alprazolam,Generic,I,N,N,N,65.58
42017,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVC OPC X 10","hemifumarato de quetiapina",Generic,I,N,S,S,21.33
42018,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVC OPC X 15","hemifumarato de quetiapina",Generic,I,N,S,S,31.99
42019,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,42.66
42020,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,63.97
42021,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVDC OPC X10","hemifumarato de quetiapina",Generic,I,N,S,S,21.33
42022,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVDC OPC X15","hemifumarato de quetiapina",Generic,I,N,S,S,31.99
42023,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVDC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,42.66
42024,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","25 MG COM REV CT BL AL PVDC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,63.97
42025,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVC OPC X 10","hemifumarato de quetiapina",Generic,I,N,S,S,70.96
42026,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVC OPC X 15","hemifumarato de quetiapina",Generic,I,N,S,S,106.44
42027,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,141.93
42028,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,212.89
42029,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVDC OPC X 15","hemifumarato de quetiapina",Generic,I,N,S,S,106.44
42030,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVDC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,141.93
42031,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","100 MG COM REV CT BL AL PVDC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,212.89
42032,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVC OPC X 10","hemifumarato de quetiapina",Generic,I,N,S,S,127.66
42033,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVC OPC X 15","hemifumarato de quetiapina",Generic,I,N,S,S,191.49
42034,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,255.31
42035,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,382.97
42036,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVDC OPC X 10","hemifumarato de quetiapina",Generic,I,N,S,S,127.66
42037,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVDC OPC X 15","hemifumarato de quetiapina",Generic,I,N,S,S,191.49
42038,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVDC OPC X 20","hemifumarato de quetiapina",Generic,I,N,S,S,255.31
42039,"WYETH INDUSTRIA FARMACEUTICA LTDA","HEMIFUMARATO DE QUETIAPINA","200 MG COM REV CT BL AL PVDC OPC X 30","hemifumarato de quetiapina",Generic,I,N,S,S,382.97
42170,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",OMEPRAZOL,"20 MG CAP DURA LIB RETARD CT BL AL PLAS TRANS X 56","OMEPRAZOL MICROGRANULADOS",Generic,I,N,N,N,92.90
42172,"BAYER S.A.",TRIQUILAR,"0.05 MG + 0.03 MG (DRAGEA A) + 0.075 MG + 0.04 MG(DRAGEA B) + 0.125 MG + 0.03 MG (DRAGEA C) CT BL AL PLAS INC CALEND X 21",levonorgestrel|etinilestradiol,New,II,N,N,N,7.02
42173,"BAYER S.A.",TRIQUILAR,"0.05 MG + 0.03 MG (DRAGEA A) + 0.075 MG + 0.04 MG(DRAGEA B) + 0.125 MG + 0.03 MG (DRAGEA C) CT BL AL PLAS INC CALEND X 63",levonorgestrel|etinilestradiol,New,II,N,N,N,21.06
42195,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.","NEOCAINA PESADA","5 MG/ML + 80 MG/ML SOL INJ CX 10 AMP VD TRANS X 4 ML (EMB HOSP)","glicose|cloridrato de bupivacaina",Similar,II,S,N,N,104.05
42226,"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",TIEPEM,"500 MG + 500 MG PO INJ IV CT 25 FA VD TRANS","imipenem monoidratado",Similar,II,N,N,N,3294.76
42227,"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",TIEPEM,"500 MG + 500 MG PO INJ IV CT 100 FA VD TRANS","imipenem monoidratado",Similar,II,N,N,N,13179.12
42228,"INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA",TIEPEM,"500 MG + 500 MG PO INJ IV CT 100 FA VD TRANS + 100 BOLSPLAS TRANS SIST FECH X 100 ML (EMB HOSP)","imipenem monoidratado",Similar,II,N,N,N,12680.77
42235,"EUROFARMA LABORATORIOS S.A.","CLORIDRATO DE VENLAFAXINA (PORT 344/98 LISTA C1)","37.5 MG CAP GEL DURA LIB PROL CT BL AL PLAS INC X 30","cloridrato de venlafaxina",Generic,I,N,N,N,55.37
42236,"EUROFARMA LABORATORIOS S.A.","CLORIDRATO DE VENLAFAXINA (PORT 344/98 LISTA C1)","75 MG CAP GEL DURA CT BL AL PLAS INC X 30","cloridrato de venlafaxina",Generic,I,N,N,N,107.62
42237,"EUROFARMA LABORATORIOS S.A.","CLORIDRATO DE VENLAFAXINA (PORT 344/98 LISTA C1)","150 MG CAP GEL DURA CT BL AL PLAS INC X 30","cloridrato de venlafaxina",Generic,I,N,N,N,183.66
42239,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 500MG COM REV CT BL AL AL X 28","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,88.78
42240,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 500MG COM REV CT BL AL AL X 56","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,177.58
42241,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 850MG COM REV CT BL AL AL X 28","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,88.78
42242,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 850MG COM REV CT BL AL AL X 56","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,177.58
42243,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 1000MG COM REV CT BL AL AL X 28","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,88.78
42244,"SCHERING-PLOUGH INDUSTRIA FARMACEUTICA LTDA","NIMEGON MET","50MG / 1000MG COM REV CT BL AL AL X 56","fosfato de sitagliptina|cloridrato de metformina",Similar,II,N,N,N,177.58
42268,"EUROFARMA LABORATORIOS S.A.",TADALAFILA,"5 MG COM REV CT BL AL PLAS INC X 30",tadalafila,Generic,I,N,N,N,203.90
42269,"EUROFARMA LABORATORIOS S.A.",TADALAFILA,"20 MG COM REV CT BL AL PLAS INC X 2",tadalafila,Generic,I,N,N,N,54.38
42272,"EMS S/A",RILUZOL,"50 MG COM REV CT BL AL PLAS OPC X 60",riluzol,Generic,I,N,S,S,1286.16
42273,"THEODORO F SOBRAL & CIA LTDA",METRONIDAZOL,"100 MG/G GEL VAG CX 100 BG AL X 50G + 1000 APLIC (EMB HOSP)",metronidazol,Generic,I,S,N,N,227.62
42276,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40.0 MG/ML + 8.0 MG/ML SUS OR CT FR PLAS OPC X 50 ML + COP 15 ML",sulfametoxazol,Similar,II,N,N,N,2.37
42277,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40 MG/ML + 08 MG/ML SUS OR CT 01 FR PLAS OPC X 60 ML + COP 15 ML",sulfametoxazol,Similar,II,N,N,N,3.98
42278,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40.0 MG/ML + 8.0 MG/ML SUS OR CT 01 FR PLAS OPC X 100 ML + COP 15 ML",sulfametoxazol,Similar,II,N,N,N,4.71
42279,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40.0 MG/ML + 8.0 MG/ML SUS OR CT 100 FR PLAS OPC X 50 ML + COP 15 ML",sulfametoxazol,Similar,II,S,N,N,133.39
42280,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40 MG/ML + 08 MG/ML SUS OR CT 100 FR PLAS OPC X 60 ML  + COP 15 ML",sulfametoxazol,Similar,II,S,N,N,146.74
42281,"THEODORO F SOBRAL & CIA LTDA",BACSULFAPRIM,"40.0 MG/ML + 8.0 MG/ML SUS OR CT 60 FR PLAS OPC X 100 ML + COP 15 ML",sulfametoxazol,Similar,II,S,N,N,98.86
42285,"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.",NILPERIDOL,"0.0785 MG/ML + 2.5 MG/ML SOL INJ CX 36 AMP VD AMB X 2 ML","droperidol|citrato de fentanila",Similar,II,S,N,N,402.45
42293,"BIOLAB SANUS FARMACEUTICA LTDA","VASOPRIL PLUS","20 MG + 12.5 MG COM CT STR AL X 90","maleato de enalapril|hidroclorotiazida",Similar,II,N,N,N,139.03
42294,"BIOLAB SANUS FARMACEUTICA LTDA","VASOPRIL PLUS","10 MG + 25 MG COM CT STR AL X 90","maleato de enalapril|hidroclorotiazida",Similar,II,N,N,N,91.38
42307,"BIOSINTETICA FARMACEUTICA LTDA",TADALAFILA,"20 MG COM REV BL AL PLAS TRANS X 1",tadalafila,Generic,I,N,N,N,27.20
42308,"BIOSINTETICA FARMACEUTICA LTDA",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 2",tadalafila,Generic,I,N,N,N,54.38
42309,"BIOSINTETICA FARMACEUTICA LTDA",TADALAFILA,"20 MG COM REV CT BL AL PLAS TRANS X 4",tadalafila,Generic,I,N,N,N,108.74
42405,"THEODORO F SOBRAL & CIA LTDA",nistatina,"25000 UI/G CREM VAG CX 100 BG AL X 60 G + 1400 APLIC",nistatina,Generic,I,N,N,N,757.26
42406,"THEODORO F SOBRAL & CIA LTDA",nistatina,"25000 UI/G CREM VAG CX 50 BG AL X 60 G + 700 APLIC (EMB HOSP)",nistatina,Generic,I,S,N,N,166.82
42411,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 5",voriconazol,Generic,I,N,N,N,314.15
42412,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 7",voriconazol,Generic,I,N,N,N,439.79
42413,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 10",voriconazol,Generic,I,N,N,N,628.28
42414,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 14",voriconazol,Generic,I,N,N,N,879.58
42415,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 30",voriconazol,Generic,I,N,N,N,1884.82
42416,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 100 (EMB HOSP)",voriconazol,Generic,I,S,N,N,6282.73
42417,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 2",voriconazol,Generic,I,N,N,N,502.60
42418,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 5",voriconazol,Generic,I,N,N,N,1256.54
42419,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 7",voriconazol,Generic,I,N,N,N,1759.16
42420,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 10",voriconazol,Generic,I,N,N,N,2513.08
42421,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 14",voriconazol,Generic,I,N,N,N,3518.31
42422,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 30",voriconazol,Generic,I,N,N,N,7539.26
42423,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"200 MG COM REV CT BL AL PLAS INC X 100 (EMB HOSP)",voriconazol,Generic,I,S,N,N,25130.88
42424,"ACCORD FARMACEUTICA LTDA",VORICONAZOL,"50 MG COM REV CT BL AL PLAS INC X 2",voriconazol,Generic,I,N,N,N,125.67
42431,"EMS S/A","cloridrato de duloxetina","30 MG CAP GEL LIB RETARD CT BL AL AL X 15","cloridrato de duloxetina",Generic,I,N,N,N,55.96
42432,"EMS S/A","cloridrato de duloxetina","60 MG CAP GEL LIB RETARD CT BL AL AL X 30","cloridrato de duloxetina",Generic,I,N,N,N,223.91
42433,"FRESENIUS KABI BRASIL LTDA",METRONIDAZOL,"5 MG/ML SOL INJ CX FR PLAS TRANS SIST FECH X 100 ML",metronidazol,Generic,I,S,N,N,12.51
42489,"EMS S/A","CLORIDRATO DE METFORMINA","500 MG COM REV CT BL AL PLAS OPC X 30","cloridrato de metformina",Generic,I,N,N,N,8.18
42512,"ABBOTT LABORATORIOS DO BRASIL LTDA",CREON,"400 MG CAP GEL DURA CT BL AL/AL X 30 (MINIMICROESFERAS)",pancreatina,Similar,II,N,N,N,126.18
42531,"PHARLAB INDUSTRIA FARMACEUTICA S.A.",DIAZEPAM,"10 MG COM CT BL AL PLAS INC X 20",diazepam,Generic,I,N,N,N,7.41
42532,"PHARLAB INDUSTRIA FARMACEUTICA S.A.",DIAZEPAM,"10 MG COM CT BL AL PLAS INC X 30",diazepam,Generic,I,N,N,N,11.10
42533,"PHARLAB INDUSTRIA FARMACEUTICA S.A.",DIAZEPAM,"10 MG COM CT BL AL PLAS INC X 500 (EMB HOSP)",diazepam,Generic,I,S,N,N,52.47
42536,"TORRENT DO BRASIL LTDA",Carvedilol,"6.25 MG COM CT BL AL/AL X 300 (EMB HOSP)",carvedilol,Generic,I,S,N,N,625.02
42537,"TORRENT DO BRASIL LTDA",Carvedilol,"12.5 MG COM CT BL AL/AL X 300 (EMB HOSP)",carvedilol,Generic,I,S,N,N,695.79
42538,"TORRENT DO BRASIL LTDA",Carvedilol,"25 MG COM CT BL AL/AL X 300 (EMB HOSP)",carvedilol,Generic,I,S,N,N,780.36
42539,"EMS S/A","CLORIDRATO DE TERBINAFINA","250 MG COM CT BL AL PLAS INC X  28","cloridrato de terbinafina",Generic,I,N,N,N,155.17
42540,"EMS S/A","CLORIDRATO DE MOXIFLOXACINO","400 MG COM REV CT AL AL X 7","cloridrato de moxifloxacino",Generic,I,N,N,N,117.20
42542,"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA","CLORIDRATO DE MOXIFLOXACINO","1.6 MG/ML SOL. INJ. CX FR PLAS TRANS X 250 ML (EMB HOSP)","cloridrato de moxifloxacino",Generic,I,S,N,N,120.80
42543,"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMACIA LTDA","CLORIDRATO DE MOXIFLOXACINO","1.6 MG/ML SOL. INJ. CX 35 FR PLAS TRANS X 250 ML (EMB HOSP)","cloridrato de moxifloxacino",Generic,I,S,N,N,4228.25
42545,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",pantoprazol,"40 MG COM REV CT BL AL/AL X 28",pantoprazol,Generic,I,N,N,N,147.37
42547,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","cloridrato de lidocaina","20 MG/G GEL TOP CT BG AL X 30 G","cloridrato de lidocaina",Generic,I,N,N,N,17.44
42548,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",NIMESULIDA,"100 MG COM CT BL AL PLAS INC X 12|",nimesulida,Generic,I,N,N,N,20.03
42553,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",digoxina,"0.25 MG COM CT BL AL PLAS INC X 24",digoxina,Generic,I,N,N,N,7.10
42554,"MERCK SHARP & DOHME FARMACEUTICA LTDA","JANUMET XR","50MG/500MG COM REV LIB PROL OR CT FR PLAS OPC X 20","fosfato de sitagliptina|cloridrato de metformina",New,II,N,N,N,62.84
42555,"MERCK SHARP & DOHME FARMACEUTICA LTDA","JANUMET XR","50MG/500MG COM REV LIB PROL OR CT FR PLAS OPC X 60","fosfato de sitagliptina|cloridrato de metformina",New,II,N,N,N,188.52
42556,"MERCK SHARP & DOHME FARMACEUTICA LTDA","JANUMET XR","50/1000 MG COM REV LIB PROL OR CT FR PLAS OPC X 20","fosfato de sitagliptina|cloridrato de metformina",New,II,N,N,N,58.66
42557,"MERCK SHARP & DOHME FARMACEUTICA LTDA","JANUMET XR","50/1000 MG COM REV LIB PROL OR CT FR PLAS OPC X 60","fosfato de sitagliptina|cloridrato de metformina",New,II,N,N,N,175.98
42591,"LABORATORIO TEUTO BRASILEIRO S/A",ACICLOVIR,"250 MG PO LIOF SOL INJ IV CX 50 FA VD AMB X 20 ML (EMB HOSP)","aciclovir sodico",Generic,I,S,N,N,3469.30
42592,"LABORATORIO TEUTO BRASILEIRO S/A",ACICLOVIR,"200 MG COM CT BL AL PLAS INC X 25",aciclovir,Generic,I,N,N,N,139.60
42594,"AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA","CLORIDRATO DE FLUOXETINA","20 MG CAP GEL DURA CT BL AL PLAS TRANS X 70 (EMB HOSP)","cloridrato de fluoxetina",Generic,I,S,N,N,297.37
42595,"EMS S/A",LORAZEPAM,"2 MG COM CT BL AL PLAS OPC X 20",lorazepam,Generic,I,N,N,N,11.54
42620,"EMS S/A","Cloridrato de diltiazem","30 MG COM CT BL AL PLAS OPC X 50","cloridrato de diltiazem",Generic,I,N,N,N,13.63
42635,"ASTRAZENECA DO BRASIL LTDA",TENORETIC,"50 MG  + 12.5 MG COM CT BL AL PLAS INC X 30",clortalidona|atenolol,New,II,N,N,N,42.02
42636,"ASTRAZENECA DO BRASIL LTDA",TENORETIC,"50 MG  + 12.5 MG COM CT BL AL PLAS INC X 60",clortalidona|atenolol,New,II,N,N,N,84.04
42637,"ASTRAZENECA DO BRASIL LTDA",TENORETIC,"100 MG + 25 MG COM CT BL AL PLAS INC X 30",clortalidona|atenolol,New,II,N,N,N,68.19
42638,"ASTRAZENECA DO BRASIL LTDA",TENORETIC,"100 MG + 25 MG COM CT BL AL PLAS INC X 60",clortalidona|atenolol,New,II,N,N,N,136.35
42639,"ASTRAZENECA DO BRASIL LTDA",SELOPRESS,"100 MG + 12.5 MG COM CT BL AL AL X 30","tartarato de metoprolol|hidroclorotiazida",New,II,N,N,N,31.27
42640,"ASTRAZENECA DO BRASIL LTDA",SELOPRESS,"100 MG + 12.5 MG COM CT BL AL AL X 60","tartarato de metoprolol|hidroclorotiazida",New,II,N,N,N,62.54
42641,"ASTRAZENECA DO BRASIL LTDA","SELOPRESS ZOK","95.0 MG + 12.5 MG COM REV LIB CONT CT BL AL PLAS TRANS X 30","succinato de metoprolol|hidroclorotiazida",New,II,N,N,N,66.74
42653,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE METFORMINA","500 MG COM LIB PROL CT BL AL PLAS TRANS X 30","cloridrato de metformina",Generic,I,N,N,S,8.35
42654,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE METFORMINA","500 MG COM LIB PROL CT BL AL PLAS TRANS X 400 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,S,111.62
42655,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE METFORMINA","750 MG LIB PROL CT BL AL PLAS TRANS X 30","cloridrato de metformina",Generic,I,N,N,N,14.05
42656,"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE METFORMINA","750 MG LIB PROL CT BL AL PLAS TRANS X 400 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,187.54
42657,"EMS S/A",CARBAMAZEPINA,"400 MG COM CT BL AL PLAS INC X 20",carbamazepina,Generic,I,N,N,N,21.65
